0.034	166
0.051	314
0.068	209
0.084	245
0.101	214
0.118	336
0.135	166
0.152	312
0.169	190
0.186	307
0.203	192
0.220	125
0.237	133
0.254	229
0.270	129
0.287	121
0.304	161
0.321	434
0.338	307
0.355	137
0.372	196
0.389	202
0.406	431
0.423	289
0.439	215
0.456	160
0.473	360
0.490	396
0.507	172
0.524	176
0.541	231
0.558	254
0.575	210
0.592	271
0.609	445
0.626	157
0.642	332
0.659	219
0.676	186
0.693	239
0.710	170
0.727	197
0.744	254
0.761	240
0.778	249
0.795	135
0.811	221
0.828	261
0.845	299
0.862	268
0.879	276
0.896	350
0.913	394
0.930	175
0.947	161
0.964	270
0.981	210
0.997	283
1.014	395
1.031	369
1.048	257
1.065	272
1.082	225
1.099	188
1.116	420
1.133	265
1.150	307
1.166	442
1.183	223
1.200	229
1.217	275
1.234	221
1.251	166
1.268	320
1.285	249
1.302	119
1.319	110
1.336	174
1.352	228
1.369	211
1.386	227
1.403	298
1.420	277
1.437	216
1.454	102
1.471	117
1.488	160
1.505	58
1.522	158
1.538	259
1.555	161
1.572	160
1.589	122
1.606	80
1.623	241
1.640	175
1.657	95
1.674	357
1.691	148
1.707	95
1.724	193
1.741	181
1.758	186
1.775	177
1.792	99
1.809	216
1.826	111
1.843	158
1.860	199
1.877	141
1.893	209
1.910	174
1.927	143
1.944	190
1.961	118
1.978	162
1.995	184
2.012	246
2.029	172
2.046	225
2.063	309
2.079	244
2.096	129
2.113	132
2.130	262
2.147	328
2.164	295
2.181	165
2.198	181
2.215	419
2.232	187
2.249	391
2.265	265
2.283	312
2.299	273
2.316	393
2.333	228
2.350	145
2.367	310
2.384	280
2.401	205
2.418	127
2.435	186
2.452	226
2.469	85
2.485	130
2.502	161
2.519	294
2.536	177
2.553	199
2.570	320
2.587	238
2.604	219
2.621	228
2.638	163
2.654	229
2.671	166
2.688	101
2.705	180
2.722	111
2.739	164
2.756	225
2.773	111
2.790	473
2.807	131
2.824	279
2.840	149
2.857	296
2.874	206
2.891	231
2.908	250
2.925	217
2.942	198
2.959	187
2.976	241
2.993	255
3.010	407
3.026	319
3.043	205
3.060	100
3.077	178
3.094	214
3.111	247
3.128	282
3.145	283
3.162	171
3.179	247
3.195	258
3.212	202
3.229	187
3.246	213
3.263	369
3.280	317
3.297	216
3.314	107
3.331	225
3.348	246
3.365	407
3.381	238
3.398	242
3.415	340
3.432	280
3.449	374
3.466	313
3.483	326
3.500	217
3.517	261
3.534	258
3.551	306
3.567	530
3.584	280
3.601	315
3.618	396
3.635	273
3.652	398
3.669	299
3.686	558
3.703	246
3.720	424
3.736	395
3.753	402
3.770	373
3.787	395
3.804	335
3.821	275
3.838	438
3.855	317
3.872	497
3.889	234
3.906	286
3.922	170
3.939	468
3.956	233
3.973	453
3.990	304
4.007	422
4.024	380
4.041	245
4.058	384
4.075	261
4.092	305
4.108	427
4.125	355
4.142	399
4.159	396
4.176	422
4.193	310
4.210	450
4.227	472
4.244	649
4.261	450
4.277	424
4.294	585
4.311	667
4.328	568
4.345	577
4.362	462
4.379	555
4.396	540
4.413	549
4.430	647
4.447	639
4.463	563
4.480	657
4.497	740
4.514	367
4.531	616
4.548	706
4.565	792
4.582	545
4.599	351
4.616	612
4.633	429
4.649	608
4.666	502
4.683	708
4.700	443
4.717	794
4.734	557
4.751	683
4.768	603
4.785	536
4.802	732
4.818	520
4.835	590
4.852	542
4.869	669
4.886	586
4.903	598
4.920	696
4.937	744
4.954	642
4.971	522
4.988	692
5.004	622
5.021	932
5.038	855
5.055	826
5.072	659
5.089	652
5.106	619
5.123	797
5.140	659
5.157	480
5.174	536
5.190	762
5.207	484
5.224	425
5.241	510
5.258	625
5.275	559
5.292	529
5.309	714
5.326	792
5.343	599
5.359	540
5.376	709
5.393	550
5.410	465
5.427	634
5.444	885
5.461	505
5.478	684
5.495	590
5.512	608
5.529	496
5.545	629
5.562	628
5.579	778
5.596	568
5.613	681
5.630	595
5.647	616
5.664	671
5.681	800
5.698	590
5.715	498
5.731	579
5.748	592
5.765	623
5.782	528
5.799	526
5.816	587
5.833	549
5.850	623
5.867	463
5.884	620
5.900	648
5.917	624
5.934	507
5.951	750
5.968	601
5.985	405
6.002	410
6.019	501
6.036	458
6.053	153
6.070	566
6.086	609
6.103	501
6.120	581
6.137	553
6.154	388
6.171	450
6.188	487
6.205	329
6.222	490
6.239	490
6.256	482
6.272	466
6.289	372
6.306	430
6.323	550
6.340	606
6.357	628
6.374	461
6.391	331
6.408	431
6.425	604
6.441	546
6.458	573
6.475	663
6.492	377
6.509	406
6.526	468
6.543	462
6.560	426
6.577	577
6.594	648
6.611	620
6.627	608
6.644	703
6.661	531
6.678	574
6.695	669
6.712	780
6.729	499
6.746	522
6.763	687
6.780	783
6.797	779
6.813	666
6.830	1008
6.847	1210
6.864	790
6.881	794
6.898	556
6.915	716
6.932	488
6.949	560
6.966	577
6.982	590
6.999	545
7.016	473
7.067	3180
7.118	18250
7.169	11671
7.219	3923
7.270	1272
7.321	1001
7.372	1158
7.423	846
7.473	416
7.524	842
7.541	476
7.558	671
7.575	683
7.592	927
7.609	549
7.626	765
7.642	692
7.659	644
7.676	558
7.693	409
7.710	348
7.727	497
7.744	454
7.761	689
7.778	363
7.795	560
7.812	492
7.828	467
7.845	517
7.862	386
7.879	432
7.896	425
7.913	795
7.930	811
7.947	555
7.964	158
7.981	327
7.997	271
8.014	477
8.031	536
8.048	648
8.065	597
8.082	922
8.099	791
8.116	841
8.133	722
8.150	580
8.167	435
8.183	520
8.200	558
8.217	515
8.234	646
8.251	328
8.268	469
8.285	402
8.302	537
8.319	627
8.336	730
8.352	354
8.369	544
8.386	516
8.403	519
8.420	484
8.437	533
8.454	387
8.471	321
8.488	453
8.505	492
8.522	447
8.538	267
8.555	451
8.572	598
8.589	590
8.606	348
8.623	222
8.640	354
8.657	441
8.674	343
8.691	403
8.708	435
8.724	567
8.741	335
8.758	374
8.775	450
8.792	485
8.809	320
8.826	335
8.843	474
8.860	555
8.877	332
8.894	513
8.910	376
8.927	420
8.944	506
8.961	440
8.978	465
8.995	505
9.012	474
9.029	462
9.046	439
9.063	249
9.079	232
9.096	426
9.113	211
9.130	467
9.147	479
9.164	209
9.181	695
9.198	298
9.215	402
9.232	570
9.249	642
9.265	427
9.282	489
9.299	281
9.316	663
9.333	362
9.350	471
9.367	361
9.384	522
9.401	380
9.418	469
9.434	334
9.451	463
9.468	383
9.485	350
9.502	492
9.519	599
9.536	333
9.553	447
9.570	238
9.587	433
9.604	266
9.620	249
9.637	489
9.654	249
9.671	449
9.688	323
9.705	536
9.722	391
9.739	249
9.756	527
9.773	243
9.790	332
9.806	191
9.823	438
9.840	168
9.857	301
9.874	502
9.891	498
9.908	298
9.925	342
9.942	395
9.959	254
9.976	478
9.992	277
10.009	318
10.026	352
10.043	227
10.060	254
10.077	529
10.094	377
10.111	369
10.128	487
10.145	319
10.161	375
10.178	513
10.195	444
10.212	344
10.229	351
