10.839	2293
10.856	3240
10.873	3266
10.890	2244
10.907	2194
10.924	2787
10.941	2997
10.958	2859
10.975	2406
10.992	2368
11.008	1782
11.025	2234
11.042	2315
11.059	2787
11.076	2624
11.093	2383
11.110	2374
11.127	2784
11.144	2961
11.161	2033
11.178	2031
11.194	2138
11.211	2526
11.229	2384
11.245	1874
11.262	2185
11.279	2538
11.296	3122
11.313	2419
11.330	2573
11.347	2340
11.364	2804
11.381	3151
11.398	2228
11.415	2058
11.431	2533
11.448	2354
11.465	1889
11.482	2402
11.499	3355
11.516	2128
11.533	2200
11.550	2182
11.567	2664
11.584	2437
11.600	2431
11.617	1704
11.634	2352
11.651	2564
11.668	2495
11.685	2341
11.702	2324
11.719	2983
11.736	2250
11.753	2023
11.770	2840
11.786	3121
11.803	2093
11.820	2448
11.837	1951
11.854	2347
11.871	2043
11.888	2425
11.905	1731
11.922	2433
11.939	2296
11.955	2051
11.972	2340
11.989	1861
12.006	2361
12.023	2340
12.040	2036
12.057	2259
12.074	1796
12.091	2356
12.108	2365
12.125	2925
12.141	2185
12.158	2259
12.175	2518
12.192	2223
12.209	2289
12.226	1705
12.243	2612
12.260	2395
12.277	2743
12.294	2460
12.311	1947
12.327	2284
12.344	2668
12.361	2310
12.378	2349
12.395	2690
12.412	2756
12.429	2536
12.446	2663
12.463	2432
12.480	2528
12.497	2500
12.513	2753
12.530	2536
12.547	2695
12.564	2795
12.581	2128
12.598	2504
12.615	2730
12.632	2819
12.649	2822
12.666	1837
12.682	2344
12.699	2956
12.716	2842
12.733	2599
12.750	3018
12.767	2628
12.784	2374
12.801	2949
12.818	2751
12.835	2221
12.852	2556
12.868	2583
12.885	2399
12.902	1969
12.919	3001
12.936	2240
12.953	2339
12.970	2963
12.987	2774
13.004	2545
13.021	1921
13.038	2742
13.054	2276
13.071	2226
13.088	2834
13.105	1818
13.122	2133
13.139	2780
13.156	2581
13.173	2229
13.190	2361
13.207	2336
13.224	2896
13.240	2002
13.257	2395
13.274	2852
13.291	2773
13.308	2513
13.325	3100
13.342	2395
13.359	2415
13.376	2204
13.393	2672
13.409	2528
13.426	3191
13.443	2848
13.460	2626
13.477	3027
13.494	2583
13.511	3631
13.528	2812
13.545	2824
13.562	2581
13.579	3224
13.595	3167
13.612	3497
13.629	2967
13.646	3389
13.663	3491
13.680	3830
13.697	3770
13.714	3993
13.731	3708
13.748	4178
13.765	3666
13.782	3204
13.799	4048
13.816	4646
13.832	3194
13.849	3946
13.866	3598
13.883	3900
13.900	4564
13.917	3875
13.934	3037
13.951	3700
13.968	3561
13.985	4242
14.001	3383
14.018	3968
14.035	4630
14.052	3885
14.069	5370
14.086	4912
14.103	4727
14.120	4264
14.137	4641
14.154	5273
14.171	4730
14.187	4483
14.204	4874
14.221	5016
14.238	4311
14.255	5275
14.272	4417
14.289	4013
14.306	4174
14.323	4222
14.340	4788
14.356	5678
14.373	5027
14.390	6072
14.407	4656
14.424	6121
14.441	5530
14.458	4954
14.475	4921
14.492	4513
14.509	4758
14.526	4015
14.542	3902
14.559	3702
14.576	4589
14.593	4759
14.610	4739
14.627	4603
14.644	4605
14.661	4215
14.678	3991
14.695	4809
14.712	3954
14.728	4096
14.745	3571
14.762	3602
14.779	3352
14.796	3616
14.813	3139
14.830	3011
14.847	3124
14.864	2779
14.881	3205
14.898	3346
14.914	3479
14.931	3839
14.948	3132
14.965	2678
14.982	2853
14.999	2050
15.016	2636
15.033	2834
15.050	2371
15.067	2511
15.083	2957
15.100	2297
15.117	2435
15.134	2801
15.151	2331
15.168	2160
15.185	2354
15.202	2308
15.219	2315
15.236	2025
15.253	2670
15.269	2069
15.286	1750
15.303	2933
15.320	2373
15.337	2692
15.354	3071
15.371	2413
15.388	2400
15.405	2850
15.422	2439
15.439	3154
15.455	2019
15.472	2448
15.489	2427
15.506	2450
15.523	2804
15.540	2880
15.557	2919
15.574	2652
15.591	2758
15.608	2609
15.624	3081
15.641	2787
15.658	2850
15.675	3173
15.692	3474
15.709	3210
15.726	2549
15.743	2553
15.760	2992
15.777	3138
15.794	2570
15.810	2610
15.827	2688
15.844	3152
15.861	2511
15.878	3031
15.895	3585
15.912	2135
15.929	2224
15.946	2681
15.963	2354
15.980	2566
15.996	2611
16.013	2491
16.030	2504
16.047	2465
16.064	2972
16.081	2751
16.098	3088
16.115	2714
16.132	2197
16.149	2326
16.165	2220
16.183	2575
16.200	2175
16.217	2412
16.233	2876
16.250	2357
16.267	2033
16.284	2233
16.301	2363
16.318	2439
16.335	2027
16.352	2111
16.369	2282
16.386	2838
16.403	2665
16.419	2709
16.436	2883
16.453	1819
16.470	2343
16.487	2245
16.504	2026
16.521	2681
16.538	1738
16.555	2220
16.572	2440
16.588	2373
16.605	2538
16.622	2242
16.639	2400
16.656	2383
16.673	2905
16.690	2395
16.707	2124
16.724	2028
16.741	2493
16.758	2338
16.774	2429
16.791	1944
16.808	2429
16.825	2454
16.842	2518
16.859	3505
16.876	2994
16.893	3330
16.910	3412
16.927	2993
16.944	3150
16.960	3201
16.977	3070
16.994	3582
17.011	3486
17.028	3066
17.045	3573
17.062	3030
17.079	3678
17.096	3526
17.113	4356
17.129	3206
17.146	3446
17.163	3840
17.180	3493
17.197	3584
17.214	4341
17.231	4857
17.248	4157
17.265	3731
17.282	4209
17.299	4257
17.315	4897
17.332	4252
17.349	4522
17.366	4365
17.383	4545
17.400	4446
17.417	4508
17.434	4814
17.451	3525
17.468	4265
17.485	4014
17.501	4671
17.518	4773
17.535	4368
17.552	4137
17.569	4689
17.586	4544
17.603	5329
17.620	4073
17.637	3776
17.654	4534
17.670	4627
17.687	3416
17.704	4789
17.721	4277
17.738	3929
17.755	4206
17.772	3565
17.789	3908
17.806	3977
17.823	3722
17.840	3896
17.856	4187
17.873	3632
17.890	4099
17.907	4373
17.924	3738
17.941	4071
17.958	3142
17.975	3570
17.992	3840
18.009	4080
18.026	4206
18.042	3697
18.059	3266
18.076	3751
18.093	3784
18.110	3793
18.127	3815
18.144	3558
18.161	3606
18.178	3245
18.195	4044
18.211	3025
18.228	3871
18.245	3054
18.262	3408
18.279	3185
18.296	2812
18.313	2686
18.330	3426
18.347	2806
18.364	3569
18.381	2850
18.398	3407
18.415	3157
18.432	2925
18.449	2067
18.466	2494
18.482	2257
18.499	1991
18.516	2155
18.533	2626
18.550	2114
18.567	2222
18.584	2213
18.601	2235
18.618	1894
18.635	2266
18.651	2616
18.668	2074
18.685	1903
18.702	2215
18.719	2192
18.736	2168
18.753	2021
18.770	2177
18.787	1903
18.804	2211
18.821	2683
18.837	2208
18.854	2418
18.871	2066
18.888	1998
18.905	2588
18.922	2239
18.939	2509
18.956	2068
18.973	1859
18.990	2111
19.007	2017
19.023	1727
19.040	2344
19.057	1754
19.074	2480
19.091	2326
19.108	1849
19.125	1845
19.142	2091
19.159	1988
19.176	1778
19.192	1825
19.209	1959
19.226	1818
19.243	1957
19.260	1393
19.277	848
19.294	668
19.311	722
19.328	787
19.345	606
19.362	269
19.378	425
19.395	328
19.412	542
19.429	526
19.446	387
19.463	389
19.480	391
19.497	296
19.514	305
19.531	378
19.548	373
19.564	536
19.581	399
19.598	210
19.615	381
19.632	248
19.649	135
19.666	309
19.683	329
19.700	355
19.717	364
19.733	330
19.750	308
19.767	411
19.784	302
19.801	295
19.818	311
19.835	189
19.852	302
19.869	220
19.886	503
19.903	279
19.919	307
19.936	502
19.953	195
19.970	179
19.987	240
20.004	243
20.021	81
20.038	248
20.055	386
20.072	173
20.089	330
20.105	349
20.122	215
20.139	328
20.156	272
20.173	239
20.190	275
20.207	297
20.224	342
20.241	600
20.258	202
20.274	319
20.292	180
20.309	285
20.325	335
20.342	145
20.359	426
20.376	197
20.393	395
20.410	245
20.427	345
20.444	497
20.461	342
20.478	316
20.495	233
20.511	199
20.528	235
20.545	294
20.562	252
20.579	486
20.596	237
20.613	438
20.630	287
20.647	394
20.664	293
20.680	372
20.697	440
20.714	421
20.731	500
20.748	327
20.765	433
20.782	233
20.799	177
20.816	161
20.833	427
20.850	226
20.866	372
20.883	432
20.900	318
20.917	302
20.934	272
20.951	326
20.968	218
20.985	219
21.002	243
21.019	281
21.036	316
21.052	219
21.069	285
21.086	511
21.103	373
21.120	491
21.137	291
21.154	255
21.171	239
21.188	389
21.205	289
21.221	232
21.238	341
21.255	300
21.272	52
21.289	182
21.306	203
21.323	196
21.340	122
21.357	185
21.374	282
21.391	75
21.407	301
