6.036	182
6.087	62
6.138	277
6.188	240
6.239	295
6.290	136
6.341	325
6.392	299
6.442	415
6.493	601
6.544	326
6.595	253
6.645	259
6.696	225
6.747	216
6.798	345
6.848	658
6.899	205
6.950	261
7.001	590
7.052	187
7.102	233
7.153	269
7.204	415
7.255	204
7.305	265
7.356	332
7.407	136
7.458	274
7.509	449

